Country,State,City,Station,Monitering Board,Latitude,Longitude,Pollutant_id,Pollutant_min,Pollutant_max,Pollutant_avg,AQI range,Concern level
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai  ", CPCB,13.0052189,80.2398125,PM2.5,66,196,101,235.137931,Poor
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur  ", UKPCB,29.2124114,78.9611753,PM10,66,124,100,231.7241379,Poor
India,Odisha,Barbil,"Forest Office, Barbil  ", OSPCB,22.1166054,85.3945546,PM10,66,299,116,286.3448276,Poor
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal  ", MPPCB,23.210494,77.425409,PM10,66,176,110,265.862069,Poor
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur  ", RSPCB,26.9164092,75.7994901,CO,66,76,72,138.5517241,Moderate
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu  ", RSPCB,28.108988,75.386577,PM10,66,320,150,323.255814,Very Poor
India,Bihar,Patna,"Muradpur, Patna  ", BSPCB,25.619651,85.147382,PM2.5,66,165,105,248.7931034,Poor
India,Kerala,Eloor,"Udyogamandal, Eloor  ", Kerala PCB,10.073232,76.302765,PM2.5,66,173,115,282.9310345,Poor
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh)  ", HSPCB,27.9002,76.9938,CO,66,88,77,155.6206897,Moderate
India,West_Bengal,Howrah,"Dasnagar, Howrah  ", WBPCB,22.6025571,88.3105664,PM2.5,66,196,114,279.5172414,Poor
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati  ", APPCB,16.5150833,80.5181667,PM2.5,66,252,157,328.627907,Very Poor
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal  ", MPPCB,23.233584,77.400574,PM2.5,66,112,85,182.9310345,Moderate
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore  ", TNPCB,11.0328,77.0349,PM10,66,123,100,231.7241379,Poor
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad  ", MPCB,18.616318,73.765797,PM10,67,417,161,331.6976744,Very Poor
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur  ", RSPCB,26.786682,75.827928,PM2.5,67,400,206,366.2325581,Very Poor
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif  ", BSPCB,25.204762,85.51496,PM10,67,120,97,221.4827586,Poor
India,Bihar,Purnia,"Mariam Nagar, Purnia  ", BSPCB,25.366336,87.117468,PM10,67,96,82,172.6896552,Moderate
India,Delhi,Delhi,"Sonia Vihar, Delhi  ", DPCC,28.710508,77.249485,CO,67,126,86,186.3448276,Moderate
India,Delhi,Delhi,"Najafgarh, Delhi  ", DPCC,28.570173,76.933762,PM10,67,137,93,207.8275862,Poor
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar  ", HSPCB,30.1480566,77.2893471,PM2.5,67,331,114,279.5172414,Poor
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar  ", OSPCB,20.34652,85.8163,PM2.5,67,187,135,311.744186,Very Poor
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad  ", TSPCB,17.528544,78.286195,PM10,67,84,72,138.5517241,Moderate
India,Haryana,Gurugram,"Vikas Sadan, Gurugram  ", HSPCB,28.4501238,77.0263051,CO,67,114,94,211.2413793,Poor
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad  ", UPPCB,28.88528,78.7388,PM10,67,124,102,238.5517241,Poor
India,Bihar,Patna,"Samanpura, Patna  ", BSPCB,25.596727,85.085624,PM2.5,67,197,136,312.5116279,Very Poor
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur  ", JMC,23.142888,79.916147,PM2.5,67,187,133,310.2093023,Very Poor
India,Bihar,Gaya,"SFTI Kusdihra, Gaya  ", BSPCB,24.762518,84.982348,PM10,68,121,85,182.9310345,Moderate
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur  ", JMC,23.218135,79.95777,PM10,68,166,100,231.7241379,Poor
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar  ", RSPCB,27.608912,75.153302,PM10,68,245,145,319.4186047,Very Poor
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur  ", WBPCB,23.508764,87.35444,PM2.5,68,218,131,308.6744186,Very Poor
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat  ", PCBA,26.071318,91.87488,PM10,68,145,92,204.4137931,Poor
India,Bihar,Buxar,"Charitra Van, Buxar  ", BSPCB,25.56752,83.966379,PM10,68,118,102,238.5517241,Poor
India,Madhya Pradesh,Gwalior,"City Center, Gwalior  ", MPPCB,26.203442,78.193251,NO2,68,98,82,172.6896552,Moderate
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur  ", UPPCB,28.725645,77.749675,CO,68,110,85,182.9310345,Moderate
India,Maharashtra,Amravati,"Shivneri Colony, Amravati  ", MPCB,20.9402359,77.7895248,PM10,68,102,85,182.9310345,Moderate
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad  ", TSPCB,17.429398,78.569354,PM10,68,88,75,148.7931034,Moderate
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore  ", WBPCB,22.7605581,88.3617589,CO,68,101,78,159.0344828,Moderate
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain  ", MPPCB,23.1633321,75.800225,PM2.5,68,167,104,245.3793103,Poor
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur  ", JMC,23.142888,79.916147,PM10,68,122,97,221.4827586,Poor
India,Rajasthan,Banswara,"Rati Talai, Banswara  ", RSPCB,23.55519,74.44001,PM10,68,188,114,279.5172414,Poor
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur  ", RSPCB,26.902909,75.836858,PM2.5,68,222,131,308.6744186,Very Poor
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar  ", RSPCB,29.931624,73.864511,PM10,68,225,126,304.8372093,Very Poor
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur  ", BSPCB,26.11442,85.39813,PM10,69,126,109,262.4482759,Poor
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera  ",  HSPCB,28.2068,76.7997,PM2.5,69,353,204,364.6976744,Very Poor
India,Maharashtra,Mumbai,"Kandivali West, Mumbai  ", BMC,19.215859,72.831718,PM10,69,119,86,186.3448276,Moderate
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai  ", BMC,19.060498,72.923356,PM2.5,69,137,92,204.4137931,Poor
India,Madhya Pradesh,Indore,"Airport Area, Indore  ", IMC,22.7289,75.8076,PM10,69,135,98,224.8965517,Poor
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna  ", Birla Cement,24.58434363,80.8549414,PM10,69,71,70,131.7241379,Moderate
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra  ", UPPCB,27.19865833,78.00598056,PM10,69,174,123,302.5348837,Very Poor
India,Delhi,Delhi,"Aya Nagar, Delhi  ", IMD,28.4706914,77.1099364,PM2.5,69,294,160,330.9302326,Very Poor
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad  ", IITM,23.107969,72.574648,PM2.5,69,95,86,186.3448276,Moderate
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru  ", KSPCB,12.920984,77.584908,PM2.5,69,191,140,315.5813953,Very Poor
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur  ", JMC,23.163174,79.973061,PM10,69,107,88,193.1724138,Moderate
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur  ", RSPCB,26.9502929,75.730943,PM10,69,170,111,269.2758621,Poor
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur  ", RSPCB,26.253384,72.976571,OZONE,69,126,107,255.6206897,Poor
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad  ", UPPCB,28.856664,78.772638,PM10,70,115,94,211.2413793,Poor
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol  ", WBPCB,23.616515,87.119133,PM10,70,281,135,311.744186,Very Poor
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer  ", RSPCB,26.470859,74.646594,PM2.5,70,140,100,231.7241379,Poor
India,Bihar,Buxar,"Charitra Van, Buxar  ", BSPCB,25.56752,83.966379,PM2.5,70,147,111,269.2758621,Poor
India,Delhi,Delhi,"IIT Delhi, Delhi  ", IITM,28.54246,77.191651,PM10,70,183,133,310.2093023,Very Poor
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur  ", KSPCB,13.428828,77.731418,PM2.5,70,247,167,336.3023256,Very Poor
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru  ", KSPCB,12.21041,76.37376,PM10,70,105,84,179.5172414,Moderate
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior  ", MPPCB,26.200388,78.147714,PM2.5,70,263,170,338.6046512,Very Poor
India,Rajasthan,Kota,"Nayapura, Kota  ", RSPCB,25.196024,75.855668,PM10,70,133,109,262.4482759,Poor
India,TamilNadu,Chennai,"Kodungaiyur, Chennai  ", TNPCB,13.1278,80.2642,PM10,70,174,125,304.0697674,Very Poor
India,Haryana,Jind,"Police Lines, Jind  ", HSPCB,29.307814,76.337619,PM10,71,129,99,228.3103448,Poor
India,Bihar,Patna,"Govt. High School Shikarpur, Patna  ", BSPCB,25.592539,85.227158,PM2.5,71,87,76,152.2068966,Moderate
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon  ", MPCB,21.001264,75.565602,PM2.5,71,138,97,221.4827586,Poor
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi  ", RSPCB,28.194909,76.862296,PM2.5,71,340,199,360.8604651,Very Poor
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli  ", MPPCB,24.10897,82.64558,PM2.5,71,430,254,402.1927711,Severe
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad  ", TSPCB,17.544899,78.486949,PM10,71,83,75,148.7931034,Moderate
India,Maharashtra,Mumbai,"Mazgaon, Mumbai  ", IITM,18.96702,72.84214,NO2,71,114,102,238.5517241,Poor
India,Odisha,Angul,"Hakimapada, Angul  ", OSPCB,20.832874,85.104082,PM2.5,72,256,130,307.9069767,Very Poor
India,Madhya Pradesh,Katni,"Gole Bazar, Katni  ", MPPCB,23.50016,80.23284,PM10,72,113,95,214.6551724,Poor
India,Maharashtra,Nashik,"Hirawadi, Nashik  ", MPCB,20.021503,73.813844,PM2.5,72,106,86,186.3448276,Moderate
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar  ", MPCB,19.235581,73.159121,PM2.5,72,242,160,330.9302326,Very Poor
India,Haryana,Gurugram,"Teri Gram, Gurugram  ", HSPCB,28.4275,77.1465,CO,72,103,78,159.0344828,Moderate
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad  ", MPCB,18.59051,73.77946,PM2.5,72,219,158,329.3953488,Very Poor
India,Delhi,Delhi,"Lodhi Road, Delhi  ", IMD,28.5918245,77.2273074,PM2.5,72,305,149,322.4883721,Very Poor
India,Karnataka,Yadgir,"Collector Office, Yadgir  ", KSPCB,16.7602,77.1428,PM10,72,150,115,282.9310345,Poor
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru  ", KSPCB,12.9756843,77.5660749,CO,72,82,74,145.3793103,Moderate
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur  ", JMC,23.218135,79.95777,PM2.5,72,222,119,296.5862069,Poor
India,Bihar,Patna,"DRM Office Danapur, Patna  ", BSPCB,25.586562,85.043586,PM2.5,72,217,127,305.6046512,Very Poor
India,Delhi,Delhi,"Bawana, Delhi  ", DPCC,28.7762,77.051074,PM10,73,312,149,322.4883721,Very Poor
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur  ", MPPCB,23.168606,79.932247,PM2.5,73,227,158,329.3953488,Very Poor
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur  ", UKPCB,29.2124114,78.9611753,PM2.5,73,199,131,308.6744186,Very Poor
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore  ", WBPCB,22.7605581,88.3617589,PM10,73,139,97,221.4827586,Poor
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera  ",  HSPCB,28.2068,76.7997,PM10,73,282,146,320.1860465,Very Poor
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar  ", OSPCB,21.6439,85.599355,PM2.5,73,146,111,269.2758621,Poor
India,Odisha,Balasore,"Kalidaspur, Balasore  ", OSPCB,21.51161,86.89088,PM10,73,161,126,304.8372093,Very Poor
India,Bihar,Munger,"Town Hall, Munger  ", BSPCB,25.376776,86.471523,PM2.5,73,163,108,259.0344828,Poor
India,Maharashtra,Virar,"Bolinj, Virar  ", MPCB,19.445821,72.7988231,PM10,73,138,104,245.3793103,Poor
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur  ", RSPCB,23.837789,73.714926,PM2.5,73,227,122,301.7674419,Very Poor
India,Rajasthan,Nagaur,"Karni Colony, Nagaur  ", RSPCB,27.213494,73.734444,PM10,73,322,149,322.4883721,Very Poor
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia  ", WBPCB,22.06047,88.109737,PM10,73,249,130,307.9069767,Very Poor
India,West_Bengal,Howrah,"Dasnagar, Howrah  ", WBPCB,22.6025571,88.3105664,PM10,73,163,113,276.1034483,Poor
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram  ", Kerala PCB,8.5637,76.8865,PM2.5,74,279,150,323.255814,Very Poor
India,Maharashtra,Thane,"Upvan Fort, Thane  ", MPCB,19.222279,72.957979,PM2.5,74,182,122,301.7674419,Very Poor
India,Telangana,Hyderabad,"Central University, Hyderabad  ", TSPCB,17.460103,78.334361,PM2.5,74,113,92,204.4137931,Poor
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata  ", WBPCB,22.51106,88.35142,PM2.5,74,153,99,228.3103448,Poor
India,Maharashtra,Mumbai,"Borivali East, Mumbai  ", IITM,19.23241,72.86895,PM2.5,74,162,113,276.1034483,Poor
India,Maharashtra,Thane,"Upvan Fort, Thane  ", MPCB,19.222279,72.957979,PM10,74,129,101,235.137931,Poor
India,Maharashtra,Badlapur,"Katrap, Badlapur  ", MPCB,19.16485,73.23409,PM2.5,74,208,131,308.6744186,Very Poor
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani  ", MPCB,19.265594,76.761463,PM10,74,200,113,276.1034483,Poor
India,Maharashtra,Mumbai,"Mazgaon, Mumbai  ", IITM,18.96702,72.84214,PM2.5,75,196,141,316.3488372,Very Poor
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar  ", OSPCB,20.24079,85.836784,PM10,75,173,128,306.372093,Very Poor
India,Telangana,Hyderabad,"Zoo Park, Hyderabad  ", TSPCB,17.349694,78.451437,PM2.5,75,169,116,286.3448276,Poor
India,West_Bengal,Howrah,"Belur Math, Howrah  ", WBPCB,22.629801,88.352017,PM2.5,75,236,142,317.1162791,Very Poor
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara  ", KSPCB,12.733409,77.298051,PM2.5,75,212,148,321.7209302,Very Poor
India,Maharashtra,Nashik,"Hirawadi, Nashik  ", MPCB,20.021503,73.813844,PM10,75,131,106,252.2068966,Poor
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad  ", GPCB,23.002657,72.591912,PM2.5,76,166,100,231.7241379,Poor
India,Nagaland,Kohima,"PWD Junction, Kohima  ", NPCB,25.6635413,94.0989878,SO2,76,79,77,155.6206897,Moderate
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad  ", TSPCB,17.585705,78.126199,PM10,76,95,83,176.1034483,Moderate
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri  ", HSPCB,28.593883,76.270653,PM2.5,76,421,301,420.8795181,Severe
India,Rajasthan,Bundi,"New Colony, Bundi  ", RSPCB,25.435774,75.644272,PM10,76,130,106,252.2068966,Poor
India,Madhya Pradesh,Gwalior,"City Center, Gwalior  ", MPPCB,26.203442,78.193251,PM2.5,76,252,133,310.2093023,Very Poor
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar  ", OSPCB,20.24079,85.836784,CO,76,114,84,179.5172414,Moderate
India,TamilNadu,Madurai,"Uchapatti, Madurai  ", TNPCB,9.865935,78.022669,PM10,76,132,103,241.9655172,Poor
India,Haryana,Kaithal,"Rishi Nagar, Kaithal  ", HSPCB,29.8006,76.4155,PM10,77,179,116,286.3448276,Poor
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal  ", MPPCB,23.264759,77.381568,PM10,77,121,99,228.3103448,Poor
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad  ", MPCB,18.1023399,73.4783687,PM2.5,77,222,117,289.7586207,Poor
India,Odisha,Cuttack,"CDA Area, Cuttack  ", OSPCB,20.48891,85.84768,PM10,77,182,132,309.4418605,Very Poor
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat  ", UPPCB,28.964949,77.278761,PM2.5,77,364,234,387.7209302,Very Poor
India,Madhya Pradesh,Gwalior,"City Center, Gwalior  ", MPPCB,26.203442,78.193251,PM10,77,139,105,248.7931034,Poor
India,Maharashtra,Sangli,"Vijay Nagar, Sangli  ", MPCB,16.5038,74.3623,PM10,77,117,92,204.4137931,Poor
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat  ", UPPCB,28.964949,77.278761,PM10,77,230,137,313.2790698,Very Poor
India,Maharashtra,Mumbai,"Malad West, Mumbai  ", IITM,19.19709,72.82204,PM2.5,77,169,108,259.0344828,Poor
India,West_Bengal,Asansol,"Asansol Court Area, Asansol  ", WBPCB,23.685297,86.945968,PM10,77,150,101,235.137931,Poor
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar  ", IITM,23.243639,72.68994,PM2.5,77,142,104,245.3793103,Poor
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad  ", IITM,23.016834,72.625775,PM2.5,77,145,95,214.6551724,Poor
India,West_Bengal,Kolkata,"Fort William, Kolkata  ", WBPCB,22.55664,88.342674,PM2.5,77,311,133,310.2093023,Very Poor
India,Delhi,Delhi,"Aya Nagar, Delhi  ", IMD,28.4706914,77.1099364,PM10,77,287,159,330.1627907,Very Poor
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad  ", GPCB,23.002657,72.591912,PM10,77,135,107,255.6206897,Poor
India,Punjab,Jalandhar,"Civil Line, Jalandhar  ", PPCB,31.321907,75.578914,PM10,78,125,102,238.5517241,Poor
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur  ", WBPCB,23.549395,87.300496,PM10,78,173,113,276.1034483,Poor
India,Delhi,Delhi,"IGI Airport (T3), Delhi  ", IMD,28.5627763,77.1180053,PM2.5,78,244,144,318.6511628,Very Poor
India,Delhi,Delhi,"Narela, Delhi  ", DPCC,28.822836,77.101981,PM2.5,78,299,168,337.0697674,Very Poor
India,Haryana,Gurugram,"Vikas Sadan, Gurugram  ", HSPCB,28.4501238,77.0263051,PM2.5,78,500,241,393.0930233,Very Poor
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai  ", MPCB,19.10861,72.83622,PM2.5,78,129,99,228.3103448,Poor
India,West_Bengal,Asansol,"Asansol Court Area, Asansol  ", WBPCB,23.685297,86.945968,PM2.5,78,262,124,303.3023256,Very Poor
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai  ", MPCB,19.0575752,73.0151367,PM2.5,79,258,122,301.7674419,Very Poor
India,Gujarat,Surat,"Science Center, Surat  ", SMC,21.170046,72.795405,PM10,79,135,100,231.7241379,Poor
India,Maharashtra,Thane,"Kasarvadavali, Thane  ", MPCB,19.26777,72.97182,PM10,79,172,119,296.5862069,Poor
India,Gujarat,Vadodara,"Bapunagar, Vadodara  ", Nexteng Enviro,22.320153,73.216285,PM10,79,148,114,279.5172414,Poor
India,Karnataka,Bengaluru,"Silk Board, Bengaluru  ", KSPCB,12.917348,77.622813,PM2.5,79,127,102,238.5517241,Poor
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal  ", MPPCB,23.233584,77.400574,PM10,79,135,111,269.2758621,Poor
India,Rajasthan,Churu,"Subash Chowk, Churu  ", RSPCB,28.296139,74.961696,PM10,79,406,192,355.4883721,Very Poor
India,Rajasthan,Pali,"Indira Colony Vistar, Pali  ", RSPCB,25.771061,73.340227,PM10,79,142,104,245.3793103,Poor
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad  ", TSPCB,17.5184,78.278777,PM10,79,153,104,245.3793103,Poor
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain  ", MPPCB,23.1633321,75.800225,PM10,80,108,92,204.4137931,Poor
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad  ", TSPCB,17.4559458,78.4332152,PM2.5,80,136,110,265.862069,Poor
India,Bihar,Hajipur,"Industrial Area, Hajipur  ", BSPCB,25.697189,85.2459,PM10,80,253,142,317.1162791,Very Poor
India,Delhi,Delhi,"Mandir Marg, Delhi  ", DPCC,28.636429,77.201067,CO,80,113,96,218.0689655,Poor
India,Haryana,Narnaul,"Shastri Nagar, Narnaul  ", HSPCB,28.060249,76.113115,PM10,80,185,137,313.2790698,Very Poor
India,Maharashtra,Sangli,"Vijay Nagar, Sangli  ", MPCB,16.5038,74.3623,PM2.5,80,133,99,228.3103448,Poor
India,Bihar,Gaya,"Collectorate, Gaya  ", BSPCB,24.7955,84.9994,PM2.5,80,328,218,375.4418605,Very Poor
India,Bihar,Begusarai,"Lohiyanagar, Begusarai  ", BSPCB,25.42742023,86.13886079,PM10,80,143,117,289.7586207,Poor
India,Bihar,Patna,"IGSC Planetarium Complex, Patna  ", BSPCB,25.610369,85.132568,PM2.5,80,306,198,360.0930233,Very Poor
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar  ", HSPCB,30.1480566,77.2893471,PM10,80,270,114,279.5172414,Poor
India,Odisha,Bileipada,"Tata Township, Bileipada  ", OSPCB,22.06156703,85.47409613,PM2.5,80,133,97,221.4827586,Poor
India,Maharashtra,Mumbai,"Borivali East, Mumbai  ", MPCB,19.2243333,72.8658113,PM10,80,132,99,228.3103448,Poor
India,Maharashtra,Pune,"Bhosari, Pune  ", IITM,18.640051,73.848956,PM10,81,206,148,321.7209302,Very Poor
India,Maharashtra,Nashik,"Pandav Nagari, Nashik  ", MPCB,19.9591346,73.7788008,PM10,81,128,105,248.7931034,Poor
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana  ", PPCB,30.9028,75.8086,PM2.5,81,131,95,214.6551724,Poor
India,Telangana,Hyderabad,"New Malakpet, Hyderabad  ", TSPCB,17.37206,78.50864,PM10,81,123,94,211.2413793,Poor
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur  ", BSPCB,25.265194,87.012947,PM10,81,183,125,304.0697674,Very Poor
India,Maharashtra,Latur,"Sawe Wadi, Latur  ", MPCB,18.39963,76.57452,PM10,81,115,94,211.2413793,Poor
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani  ", MPCB,19.265594,76.761463,PM2.5,81,157,117,289.7586207,Poor
India,Delhi,Delhi,"DTU, Delhi  ", CPCB,28.7500499,77.1112615,PM10,82,265,143,317.8837209,Very Poor
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow  ", CPCB,26.83399722,80.8917361,PM10,82,210,119,296.5862069,Poor
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh  ", RSPCB,24.041198,74.780702,PM2.5,82,163,114,279.5172414,Poor
India,West_Bengal,Kolkata,"Fort William, Kolkata  ", WBPCB,22.55664,88.342674,PM10,82,191,112,272.6896552,Poor
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru  ", CPCB,12.9135218,77.5950804,PM2.5,82,121,98,224.8965517,Poor
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi  ", RSPCB,28.207266,76.829265,PM2.5,82,358,187,351.6511628,Very Poor
India,Delhi,Delhi,"IIT Delhi, Delhi  ", IITM,28.54246,77.191651,PM2.5,83,311,184,349.3488372,Very Poor
India,Rajasthan,Baran,"Bamboliya, Baran  ", RSPCB,25.106006,76.469948,PM10,83,131,101,235.137931,Poor
India,Haryana,Jind,"Police Lines, Jind  ", HSPCB,29.307814,76.337619,PM2.5,83,233,140,315.5813953,Very Poor
India,Maharashtra,Mumbai,"Chembur, Mumbai  ", MPCB,19.0364585,72.8954371,PM2.5,83,145,102,238.5517241,Poor
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol  ", WBPCB,23.618183,87.105718,PM10,83,194,140,315.5813953,Very Poor
India,Delhi,Delhi,"Pusa, Delhi  ", IMD,28.63611,77.173332,PM10,83,238,155,327.0930233,Very Poor
India,Delhi,Delhi,"Lodhi Road, Delhi  ", IMD,28.5918245,77.2273074,PM10,83,229,142,317.1162791,Very Poor
India,Karnataka,Yadgir,"Collector Office, Yadgir  ", KSPCB,16.7602,77.1428,PM2.5,83,223,168,337.0697674,Very Poor
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad  ", MPCB,18.1023399,73.4783687,PM10,83,287,135,311.744186,Very Poor
India,West_Bengal,Howrah,"Padmapukur, Howrah  ", WBPCB,22.5687319,88.2797276,PM2.5,83,300,160,330.9302326,Very Poor
India,Bihar,Patna,"Muradpur, Patna  ", BSPCB,25.619651,85.147382,PM10,83,155,122,301.7674419,Very Poor
India,Rajasthan,Bundi,"New Colony, Bundi  ", RSPCB,25.435774,75.644272,PM2.5,83,253,157,328.627907,Very Poor
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur  ", MPCB,17.65439,75.90649,PM2.5,84,169,135,311.744186,Very Poor
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru  ", CPCB,12.9352049,77.6814488,PM10,84,270,146,320.1860465,Very Poor
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar  ", OSPCB,20.94185,86.1151,PM10,84,213,139,314.8139535,Very Poor
India,Maharashtra,Mumbai,"Mazgaon, Mumbai  ", IITM,18.96702,72.84214,PM10,84,137,113,276.1034483,Poor
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad  ", JSPCB,23.80569,86.44268,PM10,84,408,150,323.255814,Very Poor
India,Maharashtra,Mumbai,"Sion, Mumbai  ", MPCB,19.047,72.8746,PM10,84,267,138,314.0465116,Very Poor
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur  ", RSPCB,26.9164092,75.7994901,PM2.5,84,270,166,335.5348837,Very Poor
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar  ", GPCB,21.613267,73.010555,PM2.5,84,171,116,286.3448276,Poor
